"Feature";"Gain";"Cover";"Frequency"
"mtarjeta_visa_consumo__min_3";0,000780563072413304;0,00104503973308023;0,000393356643356643
"mv_Fvencimiento_lag1";0,000780481499706387;0,000865497805934679;0,00182996351474612
"mvr_mpagospesos__tend_3";0,000779664075121594;0,000915997174089201;0,00155442383703253
"mvr_mpagospesos__tend_6";0,000778803829209195;0,00317190776566272;0,00166083916083916
"pc_comisiones_productos__min_12";0,000778161139272606;0,000805701479781978;0,00158102766798419
"mvr_msaldototal_delta1";0,000776407198560743;0,000822948577210699;0,00112306172088781
"Master_fechaalta_lag1";0,000776395100744908;0,00097074579804802;0,0016779416235938
"Visa_mfinanciacion_limite__tend_6";0,000775878963914158;0,00107865728391845;0,00178245667376102
"mv_fultimo_cierre__tend_12";0,000774411176986204;0,000841387934236056;0,00179575858923685
"mprestamos_personales__min_3";0,00077427361349184;0,000585599447865702;0,000706901793858316
"mv_mpagominimo__max_12";0,000773555078367773;0,00103771387515968;0,000602386743691092
"mprestamos_personales__tend_12";0,000772743965209893;0,000651116631240806;0,00124277896017026
"mcomisiones_otras_lag1";0,000772269519716877;0,0018206361707245;0,00173494983277592
"chomebanking_transacciones__max_12";0,000770637492118461;0,00114494011474961;0,00163613560352691
"Visa_msaldopesos__tend_6";0,000768418088234714;0,000729715616990074;0,00126748251748252
"mcomisiones_mantenimiento__min_12";0,000765638083606879;0,000707201875304727;0,00138719975676497
"Master_fechaalta__max_12";0,000764125703930933;0,000732221444211398;0,00159052903618121
"Visa_mfinanciacion_limite__tend_3";0,00076276056229182;0,00070670232014402;0,00167414107631499
"mv_mpagominimo__tend_6";0,000761180519513536;0,0014607218056256;0,000807616296746732
"mvr_msaldototal__tend_12";0,00076001697830049;0,00110381609997702;0,00152591973244147
"mvr_Master_mlimitecompra";0,000759236286253243;0,000907098690645213;0,00182616296746732
"mv_fultimo_cierre";0,00075899435045734;0,000585763725039231;0,00176535421100638
"chomebanking_transacciones_lag1";0,00075868693740967;0,000986688904801635;0,00167224080267559
"mvr_mpagospesos__tend_12";0,000757840281196952;0,00118090376398042;0,0016798418972332
"mcuenta_corriente__max_6";0,000756271868943957;0,00114146311703914;0,00174635147461234
"Visa_fechaalta__tend_12";0,000748195282306741;0,000541875361907751;0,00167414107631499
"mcomisiones_mantenimiento__max_12";0,000748158529173602;0,00117191405938538;0,00138339920948617
"pc_egreso_principal__tend_3";0,000747973487977517;0,0011046351410458;0,00152401945880207
"mautoservicio__tend_3";0,000744315836431046;0,000984520163605168;0,00148791425965339
"mvr_mpagominimo_delta1";0,000742057735773734;0,00142205321902403;0,00113066281544542
"mrentabilidad__max_12";0,000740531479306527;0,000801280997159322;0,00150311644876862
"mv_Fvencimiento__tend_12";0,000739808916996199;0,000661485190571109;0,00171784737002128
"mcomisiones__tend_12";0,000737605511823174;0,000887721216319535;0,0016323350562481
"mcomisiones_otras__min_12";0,00072947729066543;0,000954680309743978;0,00142710550319246
"mcuentas_saldo__max_12";0,000729102208281888;0,00110304677994443;0,00166653998175737
"mvr_msaldopesos2_lag1";0,000726627277930126;0,000922032997125477;0,00165893888719976
"mvr_Master_mlimitecompra_lag1";0,000726413449781403;0,00139041555419654;0,00175395256916996
"mvr_mconsumospesos_delta1";0,000725915952460098;0,00111940214753954;0,00127698388567954
"pc_egreso_principal__max_3";0,000721509708068948;0,000865367316465285;0,00130738826391
"pc_egreso_principal__max_6";0,000720675649401912;0,000770080171185536;0,00146701124961995
"mttarjeta_visa_debitos_automaticos";0,000716626686968228;0,00113419226301487;0,00157342657342657
"m_adeuda__max_3";0,000716236922620474;0,000726954489198297;0,000893128610519915
"matm__tend_12";0,000715051225711798;0,000706379980926486;0,00149551535421101
"ctarjeta_debito_transacciones__tend_6";0,000711739473243289;0,00407614998277916;0,00145941015506233
"Visa_Fvencimiento__min_12";0,000711422212460678;0,000934975721851268;0,00178815749467923
"Visa_mconsumototal__tend_12";0,000709381934250231;0,00112981822436011;0,00159242930982061
"mtarjeta_visa_consumo__tend_12";0,000704689241079471;0,0012123173733886;0,00114586500456066
"Visa_mpagospesos__max_3";0,000704387970205835;0,000793716393513328;0,00103754940711462
"mactivos_margen__max_12";0,000703047737364399;0,00127802086939645;0,00151451809060505
"m_egreso_principal__tend_6";0,000700966454078298;0,00164814626854283;0,00147081179689875
"m_adeuda__tend_12";0,000700436942006326;0,000703202072199013;0,00131878990574643
"pc_egreso_principal__max_12";0,000700371077751916;0,00074746029203829;0,00146701124961995
"Visa_mpagominimo__tend_3";0,000700101196804563;0,000749128856561098;0,00105655214350867
"mv_fechaalta__tend_12";0,00069952085221838;0,000681723884094556;0,00164373669808452
"Visa_mconsumosdolares__tend_12";0,000695909992186352;0,00074274617279626;0,00154872301611432
"catm_trx__tend_12";0,000694268668071824;0,000808658892664327;0,00143090605047127
"mcaja_ahorro__max_6";0,000693181520297924;0,00118857930768839;0,00144040741866829
"cextraccion_autoservicio__tend_12";0,000692866599309208;0,00108663903575779;0,00151071754332624
"Visa_fechaalta";0,000691765444363476;0,000649371564123688;0,00134919428397689
"m_adeuda__max_12";0,000690871883036414;0,000583763442103426;0,00119527211918516
"ccaja_ahorro";0,000689971142998569;0,00540150584363466;0,000541577987230161
"mcaja_ahorro__min_12";0,000689200249940038;0,000831760811607261;0,000900729705077531
"mvr_msaldopesos__tend_12";0,00068886035420287;0,000895104790192877;0,00142710550319246
"ctarjeta_debito_transacciones__tend_12";0,000688227252661328;0,00115875750595341;0,00160193067801763
"mcomisiones__min_12";0,00068810107356745;0,000591097718699415;0,00142140468227425
"mcheques_depositados__tend_12";0,000687268218620511;0,00213473500227978;0,0014442079659471
"mcaja_ahorro__max_12";0,0006859008538543;0,00101884739748315;0,00154872301611432
"mv_mpagospesos__tend_3";0,000684953662179148;0,00100879349321025;0,00129218607479477
"ccallcenter_transacciones_delta1";0,000684251045353231;0,000660761127981677;0,00141570386135604
"mautoservicio__tend_12";0,000682762105705057;0,00106584394688909;0,00144040741866829
"m_egreso_principal__tend_3";0,000681595134303644;0,00120932718982331;0,00110215871085436
"mv_fultimo_cierre_lag1";0,00068026610451676;0,00184120087604202;0,00165703861356035
"Master_mlimitecompra__min_12";0,000677388450178115;0,000623534875188272;0,00145370933414412
"Master_mfinanciacion_limite";0,000676821975152294;0,000871325817640176;0,00141380358771663
"Master_mpagospesos__tend_12";0,000671668779056017;0,000777737295509657;0,00149741562785041
"Master_mpagospesos__min_12";0,000666204783009354;0,000659261078220709;0,00157342657342657
"mv_status07__tend_6";0,000665255270614916;0,000305420759204649;0,000425661295226513
"Master_fechaalta__min_12";0,000664759983280422;0,000768021918041635;0,00148601398601399
"mvr_mconsumospesos__tend_12";0,000664529707980634;0,000753987505815126;0,00142140468227425
"mpasivos_margen__max_6";0,000664140600023872;0,001085253965893;0,0014005016722408
"mv_mpagospesos__tend_6";0,000663477963356165;0,000705702475307299;0,00105085132259045
"Master_mconsumototal__tend_12";0,000661650516452827;0,00108895716606752;0,00155632411067194
"ccomisiones_otras_delta1";0,000661488563663401;0,00156647350573619;0,00136629674673153
"pc_limite_saldo__max_12";0,000661254241205114;0,00063912518858969;0,00150121617512922
"mcaja_ahorro_dolares";0,000660849039463789;0,00179798761722969;0,00133209182122226
"mv_status01__tend_6";0,000660077051921589;0,000683808805794228;0,000687899057464275
"ctransferencias_recibidas__tend_12";0,000658065664140422;0,00127867679156584;0,00142330495591365
"mvr_mpagospesos__max_3";0,000657660558495237;0,000807055926008575;0,000990042566129523
"mvr_mpagospesos_delta1";0,000656642435326951;0,000915789136753713;0,00150121617512922
"mautoservicio__tend_6";0,000651561401996118;0,000702680255574379;0,00145750988142292
"mpagomiscuentas_delta1";0,000650465037320785;0,000553488557426215;0,00125038005472788
"m_prestamos_totales__min_12";0,000650312953011496;0,000448377043907082;0,000699300699300699
"mpayroll__min_12";0,000648652264427671;0,00117405019940244;0,000438963210702341
"m_invierte_delta1";0,000647725549508455;0,00734884098926001;0,00083041958041958
"cpayroll_trx__min_6";0,000647714643219926;0,000649175872295479;0,000188127090301003
"Visa_mfinanciacion_limite__tend_12";0,000647388237445915;0,000821111723930761;0,00139670112496199
"Visa_mconsumototal__max_12";0,00064717257065439;0,000575336941245534;0,00142900577683186
"cliente_antiguedad";0,000646145807809799;0,00177013036143575;0,00138339920948617
"cpagomiscuentas";0,000643825738656533;0,00152050372397804;0,000659394952873214
"mcuenta_debitos_automaticos_delta1";0,000643740801238275;0,00294469689684861;0,00126178169656431
"mv_fechaalta";0,000642715916931095;0,000646279791441286;0,0012579811492855
"mv_Fvencimiento__min_12";0,000641548258394906;0,000898954243665311;0,00161523259349346
"ccallcenter_transacciones__max_12";0,000641190599757528;0,000957895537499178;0,00134349346305868
"ctarjeta_debito_transacciones__tend_3";0,00064089579674754;0,00298579729412901;0,00136629674673153
"mvr_msaldopesos_delta1";0,000639385221330231;0,00151609459809206;0,00120857403466099
"mcuentas_saldo__max_6";0,000637322053862027;0,000780563032397884;0,00117436910915172
"m_egresos__tend_6";0,00063682651546577;0,00144620549485635;0,00110595925813317
"Master_cconsumos__tend_12";0,00063674636131142;0,00135852473584334;0,00142900577683186
"Master_mlimitecompra_delta1";0,000634380575878231;0,000519419223172848;0,00129788689571298
"pc_limite_saldo__max_6";0,000633730588419726;0,000942164649168185;0,00137199756764974
"mpasivos_margen__max_12";0,000632840992093202;0,000936158376247732;0,00141760413499544
"nu_prestamos_totales__tend_12";0,000632206865335006;0,000446789078313951;0,00129598662207358
"Visa_mpagospesos_delta1";0,000632023570276098;0,00084470223680597;0,00132829127394345
"mvr_msaldodolares2__max_12";0,000630295908716804;0,000694756219687833;0,00133399209486166
"cpayroll_trx__min_12";0,000629912150278059;0,000486211362372548;0,000125418060200669
"mvr_mconsumosdolares__tend_12";0,000628712064805088;0,000769685595212591;0,00141570386135604
"cproductos__max_12";0,000627665818231253;0,000421793465906532;0,00114776527820006
"m_egresos__tend_12";0,000625513103747104;0,000805313457945621;0,0011648677409547
"m_prestamos_totales__tend_12";0,000624404999235251;0,000756508079843774;0,00126368197020371
"Master_mpagominimo__tend_12";0,000624290053017146;0,000671928670462752;0,00112496199452721
"Visa_msaldopesos__tend_12";0,000623996819710427;0,00116018907628727;0,00115916692003649
"mextraccion_autoservicio__tend_12";0,000622996726337287;0,00071399752617578;0,00139290057768319
"catm_trx_other__tend_12";0,000622229429952315;0,000638689536260716;0,00145941015506233
"mttarjeta_visa_debitos_automaticos__max_12";0,000622020968999907;0,00135301838534125;0,00096533900881727
"Visa_mpagospesos__max_6";0,000617922510621155;0,000828609091175551;0,00106795378534509
"mcaja_ahorro_dolares__min_12";0,00061766002541126;0,000456419365008686;0,00125228032836728
"mautoservicio_delta1";0,000615383526856229;0,00175034650239103;0,00125228032836728
"Master_mlimitecompra_lag1";0,000615242138341537;0,000632651566179695;0,00123707813925205
"Master_mpagospesos_delta1";0,000614191765966954;0,000890285324505432;0,00113636363636364
"mvr_mpagominimo__tend_12";0,00061367843721801;0,000823549580235575;0,00121617512921861
"ctransferencias_emitidas__tend_12";0,000613489650342;0,000893628131919386;0,00147081179689875
"Master_mfinanciacion_limite_delta1";0,000613139596614502;0,000657649579887157;0,00135869565217391
"cpayroll_trx__tend_12";0,00061286503186549;0,000716073464188233;0,0011667680145941
"Visa_msaldototal";0,000610983743571579;0,000811551357443161;0,000613788385527516
"Master_mfinanciacion_limite__tend_12";0,000609088829199092;0,000753576290245413;0,00130358771663119
"Visa_mlimitecompra__tend_12";0,000607497622562708;0,000893427750493446;0,00132829127394345
"mv_mpagominimo_delta1";0,000604623193254402;0,00101262856713301;0,000748707813925205
"m_adeuda__max_6";0,000604320668543067;0,00053642867664908;0,000991942839768927
"Master_msaldototal__tend_12";0,000601495844416255;0,000708189657140055;0,00125038005472788
"mv_fechaalta__max_12";0,000599535919135048;0,000545128699707162;0,00111166007905138
"Visa_mlimitecompra__min_12";0,000598284293916181;0,000644040169517668;0,00137199756764974
"m_egreso_principal__tend_12";0,000597397139912698;0,000720892280112137;0,00115156582547887
"mcomisiones_mantenimiento";0,000596496093858266;0,00111767939838753;0,00101094557616297
"pc_egreso_principal__min_3";0,000593402895603492;0,00113480239097991;0,000971039829735482
"m_invierte__tend_12";0,000589704832289009;0,000771748085944804;0,00117436910915172
"Visa_mpagospesos__min_12";0,000589597703444512;0,000780144330422154;0,00135869565217391
"ctrx_quarter__max_3";0,000589046788712594;0,000946008876281702;0,00106985405898449
"cliente_antiguedad__max_12";0,000589027425240662;0,00124366753197447;0,00127318333840073
"Visa_delinquency";0,000588583431178183;0,000166334155396189;6,08087564609304e-05
"Master_mfinanciacion_limite__max_12";0,000588278323689848;0,000602882734298601;0,0012142748555792
"m_egreso_principal_delta1";0,000587968165494118;0,00104465507306393;0,00114016418364244
"mactivos_margen__max_6";0,000587167442687733;0,000678106791714516;0,0012579811492855
"matm_delta1";0,000586534333641017;0,000589071755978445;0,00125038005472788
"Master_mlimitecompra";0,000586261038887021;0,000494047595429286;0,00113256308908483
"mprestamos_personales__min_12";0,000585629705499493;0,000221720084386415;0,00062519002736394
"Visa_msaldopesos__tend_3";0,000585578441849226;0,000579377848957866;0,00105845241714807
"Master_Finiciomora";0,000585329890804027;0,000748278824596471;0,00046176649437519
"m_egresos_delta1";0,000584756584150524;0,00106948680380606;0,00115346609911827
"Master_mlimitecompra__tend_12";0,000584389953863822;0,000654788303758294;0,00131308908482822
"Visa_fechaalta_lag1";0,000584027517373243;0,000620502400491638;0,00122567649741563
"Visa_fechaalta__min_12";0,000583019945481332;0,000540501818283165;0,00121617512921861
"m_adeuda_lag1";0,000583005290321311;0,00075932195148473;0,00077911219215567
"mvr_Master_mlimitecompra__min_12";0,000582694678523875;0,000554435065151392;0,00138910003040438
"mvr_msaldodolares2__tend_12";0,000581468513720459;0,000727044184817549;0,00138719975676497
"Visa_fechaalta__max_12";0,000580602643640593;0,000656873197207378;0,00124467923380967
"mv_mpagominimo__max_6";0,000579847984321901;0,00104696972855124;0,000484569778048039
"ctrx_quarter__min_12";0,000579564847617682;0,00136242927796382;0,00110595925813317
"m_egreso_principal__max_12";0,000578776515578233;0,000635884478803447;0,00122947704469444
"ctrx_quarter_lag1";0,000578658697347212;0,00159927258051741;0,00101094557616297
"Visa_mlimitecompra_delta1";0,000578446900681857;0,000454978104722887;0,00137769838856795
"mforex_sell__tend_12";0,000576615360840957;0,000622551302690666;0,00128078443295835
"m_egresos__max_12";0,000573909052103463;0,000927043691048109;0,00117816965643053
"Visa_mpagado__tend_12";0,000573781259746391;0,000744929011036509;0,00125608087564609
"Visa_delinquency__tend_12";0,000573515938952344;0,000731834750152712;0,0010261477652782
"Visa_mpagospesos_lag1";0,000571920093595209;0,00121014072202728;0,00109835816357555
"Visa_cconsumos_delta1";0,000571255774521963;0,00143928975073256;0,00116866828823351
"mv_msaldototal";0,000570143144216037;0,000733271462093723;0,000486470051687443
"mv_delinquency_delta1";0,000570060195444312;0,000433637694739719;0,000212830647613256
"Visa_msaldototal__tend_6";0,000567888354212869;0,000591206568217834;0,00108885679537853
"Visa_msaldototal__tend_3";0,000567187914261238;0,000652336435161464;0,000999543934326543
"mtransferencias_emitidas_delta1";0,000566999027873113;0,00350766335729389;0,00119337184554576
"Visa_mconsumototal";0,000565996015810364;0,00102035032880417;0,00112306172088781
"matm_other__tend_12";0,000564742176565356;0,000777543213965006;0,00136249619945272
"Master_mfinanciacion_limite_lag1";0,000564692830050534;0,000593956198019993;0,00117626938279112
"cliente_antiguedad__min_12";0,000563687625429932;0,00104227832278256;0,00114776527820006
"ctarjeta_debito_transacciones_delta1";0,000562789840011779;0,00227030446429117;0,00113826391000304
"mvr_mconsumospesos__max_12";0,000562219025724117;0,000489148547833358;0,00120857403466099
"mpayroll__max_3";0,000560387418785471;0,00116151222086154;0,0005130738826391
"mvr_Visa_mlimitecompra_delta1";0,00056004102057608;0,00106467510703052;0,00125418060200669
"Visa_mfinanciacion_limite";0,000558944560078882;0,000611555778044436;0,00109075706901794
"mcuenta_debitos_automaticos_lag1";0,000558400441418576;0,000753220897839051;0,00112496199452721
"mv_mpagominimo__tend_3";0,000558200936057911;0,00102239137733953;0,000817117664943752
"mpayroll_lag1";0,00055769006032875;0,0009320856018713;0,000440863484341745
"mcuenta_debitos_automaticos__min_12";0,000555951298293917;0,000930678157540225;0,00103374885983582
"cproductos_lag1";0,000555765252551572;0,000463480684416259;0,000982441471571906
"Visa_mpagominimo__max_12";0,000554352838044622;0,00104052164467347;0,00076010945576163
"Visa_mpagominimo_delta1";0,000553838251618122;0,000543836574279327;0,000938735177865613
"Visa_mfinanciacion_limite_lag1";0,000552891801907899;0,000944229343446319;0,0011211614472484
"mv_fechaalta_lag1";0,000552638711454591;0,000582065327464795;0,00113066281544542
"Visa_mfinanciacion_limite_delta1";0,000552536745969891;0,000584175307436681;0,00126558224384311
"Visa_delinquency__tend_6";0,000552226002021562;0,000364333576445065;0,000860823958650046
"mv_mpagospesos__tend_12";0,000552102910496161;0,000818363563159216;0,00114206445728185
"ctrx_quarter__max_6";0,000550437511082078;0,000721526025569363;0,0011648677409547
"cliente_antiguedad_lag1";0,000550377825156191;0,000861907325609233;0,00120287321374278
"Visa_msaldototal__tend_12";0,000549407355275776;0,00080759209393229;0,00110785953177258
"mvr_mconsumototal_delta1";0,000548441736779314;0,00068633915452658;0,0010261477652782
"Visa_mconsumosdolares__min_12";0,000544667311941373;0,000631137560627889;0,000967239282456674
"Visa_mconsumospesos__tend_12";0,000544274549738145;0,000678927414816264;0,00108695652173913
"Visa_mconsumototal_delta1";0,000543410607340861;0,000846766224819386;0,00110025843721496
"Visa_mconsumototal__min_12";0,000542898424340159;0,000487891396634385;0,00120287321374278
"Master_msaldopesos__tend_12";0,000541366804391822;0,000507421480640442;0,00116866828823351
"mvr_Visa_mlimitecompra__min_12";0,000540306188178697;0,000630148112007825;0,00128838552751596
"fl_fidelizacion_media_delta1";0,000540224831550957;8,24208948976789e-05;0,000119717239282457
"cseguro_vida__tend_12";0,000538813383815058;0,00120950872810656;0,00119337184554576
"mv_fechaalta__min_12";0,000536366793297102;0,000679719843830448;0,00110025843721496
"mv_Finiciomora__min_6";0,000534661478379011;0,000517190703730604;0,000528276071754333
"Master_mpagospesos_lag1";0,00053277132305939;0,00129045316248487;0,00110215871085436
"mcaja_ahorro_dolares_lag1";0,000532614646207361;0,000773974543094069;0,000986242018850714
"mvr_Visa_mlimitecompra";0,000528162094397916;0,00081713474730075;0,00124657950744907
"Visa_mfinanciacion_limite__min_3";0,00052777492150424;0,000467078707648899;0,00112686226816662
"mv_status01__max_6";0,000523999004233902;0,000507374697665487;8,17117664943752e-05
"cproductos__max_6";0,000523496500313681;0,000324411765476351;0,000902629978716935
"m_egreso_principal__max_6";0,000520565999930028;0,00155377955569486;0,000967239282456674
"mv_mpagospesos_delta1";0,000519719285221838;0,000578777467445942;0,00104515050167224
"mcaja_ahorro_dolares__max_12";0,000519132829554482;0,000953803863478878;0,00114396473092125
"ccallcenter_transacciones";0,000519001341809628;0,00309637572032835;0,000893128610519915
"mv_mfinanciacion_limite_delta1";0,000518360120942155;0,000755130016124989;0,00124277896017026
"Visa_mpagospesos__min_3";0,000517994938380953;0,000694242539232756;0,00115346609911827
"mv_mlimitecompra_delta1";0,000517208769327479;0,000435152434806833;0,00125418060200669
"mvr_mpagado__tend_12";0,000517065123675535;0,000655663224491602;0,00125038005472788
"mtransferencias_recibidas__max_12";0,000515057332518059;0,00152813988636532;0,0011211614472484
"mv_mpagado__tend_12";0,000514944215841798;0,000751211348710139;0,00118577075098814
"Visa_mconsumospesos__max_12";0,000514929199760234;0,000424505720179787;0,00110975980541198
"Visa_mpagominimo__max_6";0,000513439077261831;0,00122340346942233;0,000589084828215263
"mvr_msaldopesos__max_12";0,000512994277876796;0,000400136677580055;0,00100144420796595
"m_egresos__max_6";0,000512992104019541;0,000960213074546544;0,000988142292490119
"cliente_antiguedad__min_6";0,000512019241235532;0,00111381898368666;0,00100714502888416
"mtransferencias_recibidas__tend_12";0,000510509762895041;0,000916812062321435;0,00110785953177258
"mvr_mpagospesos__min_6";0,000506712664080629;0,000464644184913556;0,00109075706901794
"mtransferencias_emitidas__tend_12";0,000502441450100565;0,000582860977046096;0,00112876254180602
"mtarjeta_visa_consumo_delta1";0,000502347355448249;0,000552235276557899;0,000887427789601703
"mv_status01__tend_12";0,000499439592598167;0,000725240893237035;0,000712602614776528
"mvr_mpagominimo__max_12";0,000497820054081965;0,000648570377426994;0,000997643660687139
"mttarjeta_visa_debitos_automaticos_lag1";0,000497800388059291;0,000960548070027834;0,00105085132259045
"Visa_mpagospesos__min_6";0,000496027657933989;0,000726536521737874;0,00113066281544542
"mv_mconsumototal_delta1";0,000495669815207923;0,000838402779275563;0,00096533900881727
"mvr_mconsumototal__tend_12";0,000495582186424526;0,000590766791302903;0,00106415323806628
"mpayroll__max_6";0,000493421825789446;0,00238819555538611;0,000571982365460626
"mv_msaldototal__tend_12";0,000492719952823452;0,00059870201442259;0,000819017938583156
"Master_mpagospesos";0,000489333448279757;0,000778377114843463;0,00105465186986926
"mvr_mpagospesos__min_12";0,000488526079330688;0,000920391129409029;0,00107935542718151
"mprestamos_personales__min_6";0,000488226237681426;0,000505808287271566;0,000682198236546063
"Visa_mconsumosdolares_delta1";0,000488116360048487;0,000988308991314164;0,00104515050167224
"Visa_status__tend_3";0,000487708464473543;0,00017342581593607;0,000269838856795379
"mv_Finiciomora__max_12";0,000487528017391049;0,000634800079954624;0,00103184858619641
"Visa_msaldopesos_delta1";0,000486766364322957;0,000580288337182399;0,000990042566129523
"mvr_mpagospesos__min_3";0,000485575259824674;0,000916437290011197;0,000946336272423229
"mv_status05__tend_12";0,000484593331813549;0,000321707788625597;0,000457965947096382
"mpagomiscuentas_lag1";0,0004822948697053;0,000686452213382722;0,000815217391304348
"cproductos__max_3";0,00047938992752876;0,000314187481902749;0,000887427789601703
"mv_msaldopesos__tend_12";0,000479336390883133;0,000527324387666114;0,000868425053207662
"Master_mpagominimo_delta1";0,000478581254125706;0,000622159523526006;0,000849422316813621
"cpagomiscuentas_delta1";0,000477531002980866;0,000291779086662817;0,000843721495895409
"fl_fidelizacion_media";0,000477378770537907;4,44608895629044e-05;4,37062937062937e-05
"mvr_msaldototal__max_12";0,000475674398853049;0,000418859614015193;0,000978640924293098
"mv_mfinanciacion_limite__min_12";0,00047442515364683;0,00048021664394289;0,000927333536029188
"Master_mconsumototal__max_12";0,000473554914758178;0,000532168403115174;0,00114586500456066
"mcuenta_debitos_automaticos__max_12";0,000473419380951926;0,000807845529963886;0,00109265734265734
"Visa_mconsumosdolares__max_12";0,000472683332543232;0,000471929135981603;0,000969139556096078
"ctarjeta_visa_transacciones__max_12";0,000470219345257841;0,000996226557815887;0,000788613560352691
"fl_fidelizacion_alta_lag1";0,000469565675651577;0,00041387654916835;0,000231833384007297
"Visa_cconsumos";0,000468534787056106;0,000529713991965358;0,000860823958650046
"mvr_mpagospesos_lag1";0,000468269486334034;0,000809745353806127;0,000959638187899057
"mv_Finiciomora__tend_12";0,000468250208585644;0,000494690437576087;0,00108505624809973
"mv_fultimo_cierre__tend_3";0,000468093927213863;0,000891538520621982;0,00106985405898449
"ccomisiones_mantenimiento_delta1";0,0004652009090872;0,0019950826521812;0,000739206445728185
